Siren;Responsable;Adresse;Code_Postal;Ville;NAF;TypeCIL;Portee;Location;Adress generated;Latitude;Longitude;name;description
509761961;ASSOCIATION ADMR SUD-NIVERNAIS;13 B RUE FRANCIS GARNIER ;58000;NEVERS;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;13 B RUE FRANCIS GARNIER  NEVERS;13 B RUE FRANCIS GARNIER  NEVERS;46.99366;3.172747;ASSOCIATION ADMR SUD-NIVERNAIS;SIREN : 509761961 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
338215106;FEDERATION DEP DES ASSO ADMR DE LA NIEVRE;13 B RUE FRANCIS GARNIER ;58000;NEVERS;8899B Autre action sociale sans hébergement;PROFESSIONNEL;Etendue;13 B RUE FRANCIS GARNIER  NEVERS;13 B RUE FRANCIS GARNIER  NEVERS;46.99366;3.172747;FEDERATION DEP DES ASSO ADMR DE LA NIEVRE;SIREN : 338215106 | NAF : 8899B Autre action sociale sans hébergement | Portée : Etendue
306852807;SCPSZYPULA GOBERT HUISSIERS DE JUSTICE ASSOCIES;7 RUE DES FABRICANTS BP 297;59055;ROUBAIX CEDEX 1;6910Z Activités juridiques;PROFESSIONNEL;Etendue;7 RUE DES FABRICANTS BP 297 59055 ROUBAIX CEDEX 1;7 RUE DES FABRICANTS  59055 ROUBAIX CEDEX 1;50.689943;3.172881;SCPSZYPULA GOBERT HUISSIERS DE JUSTICE ASSOCIES;SIREN : 306852807 | NAF : 6910Z Activités juridiques | Portée : Etendue
309591163;ETUDE DE MAITRE THIERRY FAGEOT HUISSIER DE JUSTICE;5 PLACE DE LA MAIRIE ;34500;BEZIERS;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;5 PLACE DE LA MAIRIE  BEZIERS;5 PLACE DE LA MAIRIE  BEZIERS;43.2731;3.173776;ETUDE DE MAITRE THIERRY FAGEOT HUISSIER DE JUSTICE;SIREN : 309591163 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
413074626;ETUDE DE ME JACQUEMART DOMINIQUE;15 RUE ROGER SALENGRO ;59159;MARCOING;6910Z Activités juridiques;PROFESSIONNEL;Etendue;15 RUE ROGER SALENGRO  MARCOING;15 RUE ROGER SALENGRO  MARCOING;50.122413;3.176442;ETUDE DE ME JACQUEMART DOMINIQUE;SIREN : 413074626 | NAF : 6910Z Activités juridiques | Portée : Etendue
390530004;ETUDE DE MAITRE PHILIPPE SAUVE HUISSIER DE JUSTICE;28 RUE ROGER SALENGRO ;59159;MARCOING;6910Z Activités juridiques;PROFESSIONNEL;Etendue;28 RUE ROGER SALENGRO  MARCOING;28 RUE ROGER SALENGRO  MARCOING;50.122169;3.176716;ETUDE DE MAITRE PHILIPPE SAUVE HUISSIER DE JUSTICE;SIREN : 390530004 | NAF : 6910Z Activités juridiques | Portée : Etendue
431699230;CUISINE AZ;45 BOULEVARD DU GENERAL LECLERC ;59100;ROUBAIX;744A Publicité;PROFESSIONNEL;Etendue;45 BOULEVARD DU GENERAL LECLERC  ROUBAIX;45 BOULEVARD DU GENERAL LECLERC  ROUBAIX;50.690671;3.177736;CUISINE AZ;SIREN : 431699230 | NAF : 744A Publicité | Portée : Etendue
324716752;ADMR PETITE LIMAGNE;MAIRIE 3 RUE GUYOT DESSAIGNE ;63114;AUTHEZAT;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;MAIRIE 3 RUE GUYOT DESSAIGNE  AUTHEZAT;MAIRIE 3 RUE GUYOT DESSAIGNE  AUTHEZAT;45.630926;3.18365;ADMR PETITE LIMAGNE;SIREN : 324716752 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
498868645;MAITRE AGNES DIDRY;6 BIS AVENUE DE LA FERTE SOS JOUARRE ;77750;SAINT CYR SUR MORIN;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;6 BIS AVENUE DE LA FERTE SOS JOUARRE  SAINT CYR SUR MORIN;6 BIS AVENUE DE LA FERTE SOS JOUARRE  SAINT CYR SUR MORIN;48.907164;3.183788;MAITRE AGNES DIDRY;SIREN : 498868645 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
349008250;DOMINIQUE RABASTE NOTAIRE;21 PLACE DU CENTRE ;22390;BOURBRIAC;;PROFESSIONNEL;Etendue;21 PLACE DU CENTRE  BOURBRIAC;21 PLACE DU CENTRE  BOURBRIAC;48.474598;-3.18711;DOMINIQUE RABASTE NOTAIRE;SIREN : 349008250 | NAF :  | Portée : Etendue
384647087;SCP BEUDIN JARRY GENEIX RYCHEN SCHOTT;26 BIS AVENUE DE LA LIBERATION BP 114 ;63803;COURNON D'AUVERGNE CEDEX;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;26 BIS AVENUE DE LA LIBERATION BP 114  63803 COURNON D'AUVERGNE CEDEX;26 BIS AVENUE DE LA LIBERATION  63803 COURNON D'AUVERGNE CEDEX;45.736295;3.192977;SCP BEUDIN JARRY GENEIX RYCHEN SCHOTT;SIREN : 384647087 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
431556810;ETUDE DE MAITRE VERONIQUE ALBERT HUISSIER DE JUSTICE;1 GRANDE RUE ;58130;GUERIGNY;6910Z Activités juridiques;PROFESSIONNEL;Etendue;1 GRANDE RUE  GUERIGNY;1 GRANDE RUE  GUERIGNY;47.08903;3.194859;ETUDE DE MAITRE VERONIQUE ALBERT HUISSIER DE JUSTICE;SIREN : 431556810 | NAF : 6910Z Activités juridiques | Portée : Etendue
380957316;ME JEAN PAUL  GAUTHRON NOTAIRE;1 RUE DE PLOUZEAU ;58130;GUERIGNY;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;1 RUE DE PLOUZEAU  GUERIGNY;1 RUE DE PLOUZEAU  GUERIGNY;47.08481;3.195117;ME JEAN PAUL  GAUTHRON NOTAIRE;SIREN : 380957316 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
314268749;ETUDE DE ME MICHEL MOREAU NOTAIRE;17 RUE ST CLAUDE ;89520;ST SAUVEUR EN PUISAYE;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;17 RUE ST CLAUDE  ST SAUVEUR EN PUISAYE;17 RUE ST CLAUDE  ST SAUVEUR EN PUISAYE;47.618144;3.196856;ETUDE DE ME MICHEL MOREAU NOTAIRE;SIREN : 314268749 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
779079524;ADMR MASSIAC;38 AV DU GENERAL DE GAULLE ;15500;MASSIAC;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;38 AV DU GENERAL DE GAULLE  MASSIAC;38 AV DU GENERAL DE GAULLE  MASSIAC;45.254873;3.198902;ADMR MASSIAC;SIREN : 779079524 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
383632361;SCP SORBARA ET CHENIVESSE HUISSIERS DE JUSTIC ASSOCIES;5 PLACE FRENAYE BP 31;3800;GANNAT;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;5 PLACE FRENAYE BP 31 GANNAT;5 PLACE FRENAYE BP 31 GANNAT;46.100167;3.199103;SCP SORBARA ET CHENIVESSE HUISSIERS DE JUSTIC ASSOCIES;SIREN : 383632361 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
500986450;ME ASTORGUE - MARLIN;32 AVENUE DU GENERAL DE GAULLE BP 24;15500;MASSIAC;6910Z Activités juridiques;PROFESSIONNEL;Etendue;32 AVENUE DU GENERAL DE GAULLE BP 24 MASSIAC;32 AVENUE DU GENERAL DE GAULLE BP 24 MASSIAC;45.250053;3.199649;ME ASTORGUE - MARLIN;SIREN : 500986450 | NAF : 6910Z Activités juridiques | Portée : Etendue
493455224;OFFICE NOTARIAL MAITRE GOUJON-YOH PATRICIA;9 RUE DE LA GARE BP 24;89140;PONT SUR YONNE;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;9 RUE DE LA GARE BP 24 89140 PONT SUR YONNE;9 RUE DE LA GARE BP 24 89140 PONT SUR YONNE;48.287803;3.203991;OFFICE NOTARIAL MAITRE GOUJON-YOH PATRICIA;SIREN : 493455224 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
424686129;SELARL ARENS PERON;BP 82 1 RUE FORTUNE;56160;GUEMENE SUR SCORFF;6910Z Activités juridiques;PROFESSIONNEL;Etendue;BP 82 1 RUE FORTUNE GUEMENE SUR SCORFF;BP 82 1 RUE FORTUNE GUEMENE SUR SCORFF;48.065958;-3.204604;SELARL ARENS PERON;SIREN : 424686129 | NAF : 6910Z Activités juridiques | Portée : Etendue
385218631;MONDIAL RELAY;ZONE DES 4 VENTS 5, AVENUE ANTOINE PINAY;59510;HEM;5221Z Services auxiliaires des transports;PROFESSIONNEL;Etendue;ZONE DES 4 VENTS 5, AVENUE ANTOINE PINAY 59510 HEM;ZONE DES 4 VENTS 5, AVENUE ANTOINE PINAY 59510 HEM;50.6518;3.204706;MONDIAL RELAY;SIREN : 385218631 | NAF : 5221Z Services auxiliaires des transports | Portée : Etendue
422266130;CDS ADMR GUEMENE SUR SCORFF;11 PL BISSON ;56160;GUEMENE SUR SCORFF;8690D Autres activités pour la santé humaine;PROFESSIONNEL;Etendue;11 PL BISSON  GUEMENE SUR SCORFF;11 PL BISSON  GUEMENE SUR SCORFF;48.067635;-3.205396;CDS ADMR GUEMENE SUR SCORFF;SIREN : 422266130 | NAF : 8690D Autres activités pour la santé humaine | Portée : Etendue
317116515;ETUDE DE MAITRE COUCHARD-VALLEE FRANCOISE HUISSIER DE JUSTICE;1 BIS FAUBOURG DE VILLEPERROT ;89140;PONT SUR YONNE;6910Z Activités juridiques;PROFESSIONNEL;Etendue;1 BIS FAUBOURG DE VILLEPERROT  PONT SUR YONNE;1 BIS FAUBOURG DE VILLEPERROT  PONT SUR YONNE;48.283933;3.206954;ETUDE DE MAITRE COUCHARD-VALLEE FRANCOISE HUISSIER DE JUSTICE;SIREN : 317116515 | NAF : 6910Z Activités juridiques | Portée : Etendue
301330866;SCP WALBECQ ET DELAHOUSSE NOTAIRES ASSOCIES;5 RUE DU CHATEAU ;59390;LANNOY;6910Z Activités juridiques;PROFESSIONNEL;Etendue;5 RUE DU CHATEAU  LANNOY;5 RUE DU CHATEAU  LANNOY;50.666501;3.209538;SCP WALBECQ ET DELAHOUSSE NOTAIRES ASSOCIES;SIREN : 301330866 | NAF : 6910Z Activités juridiques | Portée : Etendue
493022453;MAITRE GIRARD MARIELLE;1 BIS RUE DES HAMEAUX ;77730;SAACY SUR MARNE;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;1 BIS RUE DES HAMEAUX  SAACY SUR MARNE;1 BIS RUE DES HAMEAUX  SAACY SUR MARNE;48.961761;3.209804;MAITRE GIRARD MARIELLE;SIREN : 493022453 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
686820200;EITF;BP 1 VOIE D'HERMENNE ;59267;PROVILLE;4222Z Construction de réseaux et de lignes;PROFESSIONNEL;Etendue;BP 1 VOIE D'HERMENNE  59267 PROVILLE;BP 1 VOIE D'HERMENNE  59267 PROVILLE;50.163214;3.209844;EITF;SIREN : 686820200 | NAF : 4222Z Construction de réseaux et de lignes | Portée : Etendue
382773331;YVES THERET SEBASTIEN HERLEM ET ELODIE MENAGE LARUE NOTAIRES;407 RUE JEAN BAPTISTE LEBAS ;59830;CYSOING;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;407 RUE JEAN BAPTISTE LEBAS  CYSOING;407 RUE JEAN BAPTISTE LEBAS  CYSOING;50.569909;3.210114;YVES THERET SEBASTIEN HERLEM ET ELODIE MENAGE LARUE NOTAIRES;SIREN : 382773331 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
327936233;ETUDE DE MAITRE FRESSON GUY HUISSIER DE JUSTICE;6 RUE PIERRE FLOURENS ;34500;BEZIERS;6910Z Activités juridiques;PROFESSIONNEL;Etendue;6 RUE PIERRE FLOURENS  BEZIERS;6 RUE PIERRE FLOURENS  BEZIERS;43.343201;3.212649;ETUDE DE MAITRE FRESSON GUY HUISSIER DE JUSTICE;SIREN : 327936233 | NAF : 6910Z Activités juridiques | Portée : Etendue
488133125;ADMR CYSOING;56 RUE GAMBETTA ;59830;CYSOING;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;56 RUE GAMBETTA  CYSOING;56 RUE GAMBETTA  CYSOING;50.567205;3.214734;ADMR CYSOING;SIREN : 488133125 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
341628709;SCP BALDY ERIC HUISSIER DE JUSTICE;3 RUE GUIBAL ;34500;BEZIERS;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;3 RUE GUIBAL  BEZIERS;3 RUE GUIBAL  BEZIERS;43.343451;3.215203;SCP BALDY ERIC HUISSIER DE JUSTICE;SIREN : 341628709 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
306041641;SCP CAMILLE-ROUSSE DE BERAIL-MAS;20 PLACE JEAN JAURES BP 4038;34544;BEZIERS CEDEX;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;20 PLACE JEAN JAURES BP 4038 34544 BEZIERS CEDEX;20 PLACE JEAN JAURES 34544 BEZIERS CEDEX;43.341443;3.215584;SCP CAMILLE-ROUSSE DE BERAIL-MAS;SIREN : 306041641 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
775983968;MUTUELLE FORCE SUD;19 21 PLACE ST APHRODITE CS 609 ;34500;BEZIERS;660G Assurance;PROFESSIONNEL;Etendue;19 21 PLACE ST APHRODITE CS 609  BEZIERS;19 21 PLACE ST APHRODITE CS 609  BEZIERS;43.344233;3.215795;MUTUELLE FORCE SUD;SIREN : 775983968 | NAF : 660G Assurance | Portée : Etendue
529797847;SCP ALLIA ABBASSI;5 PLACE  DE LA MAIRIE BP 4003;34500;BEZIERS;Code APE: 6910;PROFESSIONNEL;Etendue;5 PLACE  DE LA MAIRIE BP 4003 BEZIERS;5 PLACE  DE LA MAIRIE BP 4003 BEZIERS;43.344233;3.215795;SCP ALLIA ABBASSI;SIREN : 529797847 | NAF : Code APE: 6910 | Portée : Etendue
310776273;SCP BONNAFE LAURENT DECROIX-DARUT HUISSIERS DE JUSTICE ASSOCIES;4 RUE JOSEPH ROUMANILLE CS 20216;34500;BEZIERS;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;4 RUE JOSEPH ROUMANILLE CS 20216 BEZIERS;4 RUE JOSEPH ROUMANILLE CS 20216 BEZIERS;43.344233;3.215795;SCP BONNAFE LAURENT DECROIX-DARUT HUISSIERS DE JUSTICE ASSOCIES;SIREN : 310776273 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
326857026;ME VIDAL NADINE HUISSIER DE JUSTICE;2 AV DU 22 AOUT ;34500;BEZIERS;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;2 AV DU 22 AOUT  BEZIERS;2 AV DU 22 AOUT  BEZIERS;43.344642;3.216116;ME VIDAL NADINE HUISSIER DE JUSTICE;SIREN : 326857026 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
315494526;ETUDE DE MAITRE EMMANUEL PAQUET NOTAIRE;24 RUE DES DEPORTES BP 50;2302;CHAUNY CEDEX;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;24 RUE DES DEPORTES BP 50 CHAUNY CEDEX;24 RUE DES DEPORTES CHAUNY CEDEX;49.616859;3.217708;ETUDE DE MAITRE EMMANUEL PAQUET NOTAIRE;SIREN : 315494526 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
438989733;MAITRE LINET CHANTAL;3 ROUTE DE REBAIS ;77320;CHOISY-EN-BRIE;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;3 ROUTE DE REBAIS  CHOISY-EN-BRIE;3 ROUTE DE REBAIS  CHOISY-EN-BRIE;48.759203;3.218746;MAITRE LINET CHANTAL;SIREN : 438989733 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
321102782;ADMR RUMILLY EN CAMBRESIS;258 A RUE CHARLES GIDE ;59281;RUMILLY EN CAMBRESIS;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;258 A RUE CHARLES GIDE  RUMILLY EN CAMBRESIS;258 A RUE CHARLES GIDE  RUMILLY EN CAMBRESIS;50.126741;3.221418;ADMR RUMILLY EN CAMBRESIS;SIREN : 321102782 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
408994671;ETUDE DE MAITRE ROLLAND JEAN-PHILIPPE HUISSIER DE JUSTICE;1 RUE DU PREVALLET ;63700;ENNEZAT;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;1 RUE DU PREVALLET  ENNEZAT;1 RUE DU PREVALLET  ENNEZAT;45.897577;3.221704;ETUDE DE MAITRE ROLLAND JEAN-PHILIPPE HUISSIER DE JUSTICE;SIREN : 408994671 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
393353065;SCP LEBRUN ET PAILLIE HUISSIERS DE JUSTICE ASSOCIES;130 RUE DE LA CHAUSSEE ;2300;CHAUNY;6910Z Activités juridiques;PROFESSIONNEL;Etendue;130 RUE DE LA CHAUSSEE  CHAUNY;130 RUE DE LA CHAUSSEE  CHAUNY;49.607226;3.221962;SCP LEBRUN ET PAILLIE HUISSIERS DE JUSTICE ASSOCIES;SIREN : 393353065 | NAF : 6910Z Activités juridiques | Portée : Etendue
490567871;OFFICE NOTARIAL YANN DUTRIEZ NOTAIRE;ZAC DE L'UNIVERS ROND POINT LUCIEN QUITTELIER BP 90145;2303;CHAUNY;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;ZAC DE L'UNIVERS ROND POINT LUCIEN QUITTELIER BP 90145 CHAUNY;LUCIEN QUITTELIER CHAUNY;49.623529;3.222148;OFFICE NOTARIAL YANN DUTRIEZ NOTAIRE;SIREN : 490567871 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
440714301;ADMR SSIAD BEZIERS NORD;6 ZAE L'AUDACIEUSE ;34480;MAGALAS;8690D Autres activités pour la santé humaine;PROFESSIONNEL;Etendue;6 ZAE L'AUDACIEUSE  MAGALAS;6 ZAE L'AUDACIEUSE  MAGALAS;43.470887;3.222528;ADMR SSIAD BEZIERS NORD;SIREN : 440714301 | NAF : 8690D Autres activités pour la santé humaine | Portée : Etendue
353798176;ETUDE FRANCOISE CONGNARD DASILVA;ZAE L'AUDACIEUSE BP 003;34480;MAGALAS;6910Z Activités juridiques;PROFESSIONNEL;Etendue;ZAE L'AUDACIEUSE BP 003 MAGALAS;ZAE L'AUDACIEUSE BP 003 MAGALAS;43.470887;3.222528;ETUDE FRANCOISE CONGNARD DASILVA;SIREN : 353798176 | NAF : 6910Z Activités juridiques | Portée : Etendue
779079524;ADMR DE RUYNES;MAIRIE DE RUYNES ;15320;RUYNES EN MARGERIDE;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;MAIRIE DE RUYNES  RUYNES EN MARGERIDE;MAIRIE DE RUYNES  RUYNES EN MARGERIDE;45.001378;3.223658;ADMR DE RUYNES;SIREN : 779079524 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
310138540;MAITRE LE GALLOU-GIRAL GERALDINE;PLACE GENERAL DE GAULLE BP 46;22220;TREGUIER;6910Z Activités juridiques;PROFESSIONNEL;Etendue;PLACE GENERAL DE GAULLE BP 46 22220 TREGUIER;PLACE GENERAL DE GAULLE  22220 TREGUIER;48.788938;-3.225955;MAITRE LE GALLOU-GIRAL GERALDINE;SIREN : 310138540 | NAF : 6910Z Activités juridiques | Portée : Etendue
318368206;GUILLOU & GUILLOU NOTAIRES;11 RUE SAINT ANDRE BP 56;22220;TREGUIER;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;11 RUE SAINT ANDRE BP 56 22220 TREGUIER;11 RUE SAINT ANDRE  22220 TREGUIER;48.787396;-3.229132;GUILLOU & GUILLOU NOTAIRES;SIREN : 318368206 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
499384790;ETUDE PELOILLE;1 RUE SAINT LOUIS ;77510;REBAIS;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;1 RUE SAINT LOUIS  REBAIS;1 RUE SAINT LOUIS  REBAIS;48.846378;3.230734;ETUDE PELOILLE;SIREN : 499384790 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
307573279;ETUDE DE MAITRE BUISSET DENIS HUISSIER DE JUSTICE;3 RUE DES ROTISSEURS ;59400;CAMBRAI;6910Z Activités juridiques;PROFESSIONNEL;Etendue;3 RUE DES ROTISSEURS  CAMBRAI;3 RUE DES ROTISSEURS  CAMBRAI;50.175025;3.232953;ETUDE DE MAITRE BUISSET DENIS HUISSIER DE JUSTICE;SIREN : 307573279 | NAF : 6910Z Activités juridiques | Portée : Etendue
530102532;MAITRE JEAN-MICHEL MORIO;3 RUE DES ROTISSEURS B.P. 215;59400;CAMBRAI;6910Z Activités juridiques;PROFESSIONNEL;Etendue;3 RUE DES ROTISSEURS B.P. 215 CAMBRAI;3 RUE DES ROTISSEURS B.P. 215 CAMBRAI;50.175025;3.232953;MAITRE JEAN-MICHEL MORIO;SIREN : 530102532 | NAF : 6910Z Activités juridiques | Portée : Etendue
423713171;SCP PREVOT - DOLE - VANHOUCKE PREVOT - BRUNEAU;1 MAIL ST MARTIN ;59400;CAMBRAI;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;1 MAIL ST MARTIN  CAMBRAI;1 MAIL ST MARTIN  CAMBRAI;50.175737;3.233407;SCP PREVOT - DOLE - VANHOUCKE PREVOT - BRUNEAU;SIREN : 423713171 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
338107113;SCP DAMOISY J CL ET LEQUETTE B NOTAIRES ASSOCIES;35 RUE DES ROTISSEURS BP 75 ;59402;CAMBRAI CEDEX;6910Z Activités juridiques;PROFESSIONNEL;Etendue;35 RUE DES ROTISSEURS BP 75  59402 CAMBRAI CEDEX;35 RUE DES ROTISSEURS  59402 CAMBRAI CEDEX;50.17424;3.234988;SCP DAMOISY J CL ET LEQUETTE B NOTAIRES ASSOCIES;SIREN : 338107113 | NAF : 6910Z Activités juridiques | Portée : Etendue
;SCP PANIEN ET PLICHON HUISSIERS DE JUSTICE ASSOCIES;19 RUE DE LA PORTE NOTRE DAME BP 119;59400;CAMBRAI;6910Z Activités juridiques;PROFESSIONNEL;Etendue;19 RUE DE LA PORTE NOTRE DAME BP 119 CAMBRAI;19 RUE DE LA PORTE NOTRE DAME BP 119 CAMBRAI;50.178077;3.235476;SCP PANIEN ET PLICHON HUISSIERS DE JUSTICE ASSOCIES;SIREN :  | NAF : 6910Z Activités juridiques | Portée : Etendue
322324328;ADMR MARCOING;1 PLACE DU GENERAL DE GAULLE ;59159;MARCOING;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;1 PLACE DU GENERAL DE GAULLE  MARCOING;1 PLACE DU GENERAL DE GAULLE  MARCOING;50.175634;3.235777;ADMR MARCOING;SIREN : 322324328 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
301764189;ETUDE DE ME CHRISTIAN BELLOT NOTAIRE;11 RUE TAVEAY ;77480;BRAY SUR SEINE;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;11 RUE TAVEAY  BRAY SUR SEINE;11 RUE TAVEAY  BRAY SUR SEINE;48.416306;3.236069;ETUDE DE ME CHRISTIAN BELLOT NOTAIRE;SIREN : 301764189 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
349777565;SCP LOUIS ET DIDIER DRUART HUISSIERS DE JUSTICE ASSOCIES;19 RUE DES CORDIERS ;59400;CAMBRAI;6910Z Activités juridiques;PROFESSIONNEL;Etendue;19 RUE DES CORDIERS  CAMBRAI;19 RUE DES CORDIERS  CAMBRAI;50.176986;3.237177;SCP LOUIS ET DIDIER DRUART HUISSIERS DE JUSTICE ASSOCIES;SIREN : 349777565 | NAF : 6910Z Activités juridiques | Portée : Etendue
381371863;GROUPEMENT DES HUISSIERS DE JUSTICE DE BEZIERS;CHEZ MAITRE BONNAFE 4 RUE ROUMANILLE CS 20616;34535;BEZIERS CEDEX;6920Z Activités comptables;PROFESSIONNEL;Générale;CHEZ MAITRE BONNAFE 4 RUE ROUMANILLE CS 20616 34535 BEZIERS CEDEX;4 RUE ROUMANILLE 34535 BEZIERS CEDEX;43.350566;3.238226;GROUPEMENT DES HUISSIERS DE JUSTICE DE BEZIERS;SIREN : 381371863 | NAF : 6920Z Activités comptables | Portée : Générale
404009151;MARTIN BERTRAND;4 RUE DU MARECHAL JUIN BP 50341;59406;CAMBRAI CEDEX;6910Z Activités juridiques;PROFESSIONNEL;Etendue;4 RUE DU MARECHAL JUIN BP 50341 59406 CAMBRAI CEDEX;4 RUE DU MARECHAL JUIN  59406 CAMBRAI CEDEX;50.176543;3.239049;MARTIN BERTRAND;SIREN : 404009151 | NAF : 6910Z Activités juridiques | Portée : Etendue
344106646;BLARINGHEM PASCAL HUISSIER DE JUSTICE;6 RUE DE ROUBAIX ;59400;CAMBRAI;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;6 RUE DE ROUBAIX  CAMBRAI;6 RUE DE ROUBAIX  CAMBRAI;50.179366;3.239057;BLARINGHEM PASCAL HUISSIER DE JUSTICE;SIREN : 344106646 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
492941679;NOBLET VIRGINIE;10 RUE JULES FERRY ;59358;ORCHES CEDEX;;PROFESSIONNEL;Etendue;10 RUE JULES FERRY  ORCHES CEDEX;10 RUE JULES FERRY  ORCHES CEDEX;50.475982;3.242319;NOBLET VIRGINIE;SIREN : 492941679 | NAF :  | Portée : Etendue
